dep	circo	panneau	sexe	nom	prenom	nuance_ministere	nuance_lemonde	bloc_lemonde	parti_lemonde
31	10	2	M	SCHMITT	Eric	DVG	div. g.	Gauche	Divers gauche
31	10	3	F	POIRIER	Christelle	RN	RN	Rassemblement national	Rassemblement national
31	10	4	F	BOURLAND	Ghislaine	REC	Rec.	Reconquête	Reconquête !
31	10	5	M	CORSO	Gilles	DIV	div. g.	Gauche	Divers gauche
31	10	6	F	GIMENO	Séverine	ECO	écol.	Divers	divers écologistes
31	10	7	F	CONTE MARGAIL	Sandrine	ECO	Anim.	Divers	Parti animaliste
31	10	8	F	RESPAUD	Stéphanie	LR	LR	LR-UDI	Les Républicains
31	10	9	F	SOUCHE	Lucile	DXG	LO	Extrême gauche	Lutte ouvrière
31	10	10	M	MARQUIE	Baptiste	DVD	Rés.	Droite	Résistons !
31	10	11	M	ZITOUNI	Réda	DVC	LRM dis.	Centre	dissident La République en marche
31	10	12	F	PALAT	Nadine	DXG	ext. g.	Extrême gauche	autres extrême gauche
31	10	13	F	FAURE	Dominique	ENS	PRV-Ensemble	Ensemble	Parti radical valoisien
32	01	1	M	YELMA	Jean-Luc	RN	RN	Rassemblement national	Rassemblement national
32	01	2	F	CAZES	Aurore	REC	Rec.	Reconquête	Reconquête !
32	01	3	F	LARRÉ	Nadine	ECO	div.	Divers	divers inclassable
32	01	4	F	OLIVIER-GOMOLKO	Maggy	DSV	DLF	Extrême droite	Debout la France
32	01	5	M	LEVIEUX	Pascal	NUP	LFI-Nupes	Nupes	La France insoumise
32	01	6	M	DAVEZAC	Jean-Luc	REG	rég.	Régionalistes	régionalistes
32	01	7	M	CAZENEUVE	Jean-René	ENS	LRM-Ensemble	Ensemble	La République en marche
32	01	8	F	DEL CASTILLO	Bernadette	ECO	Anim.	Divers	Parti animaliste
32	01	9	F	THEYE	Sylvie	RDG	PRG	Gauche	Parti radical de gauche
32	01	10	M	CHARETON	Jean-Louis	DXG	LO	Extrême gauche	Lutte ouvrière
32	02	1	F	BOURCIER	Maëva	ENS	LRM-Ensemble	Ensemble	La République en marche
32	02	2	F	CENDRÉ	Alice	RN	RN	Rassemblement national	Rassemblement national
32	02	3	M	SOCCIO	Christopher	DIV	div. c.	Centre	divers centre
32	02	4	F	MARTIN	Michèle	DXG	LO	Extrême gauche	Lutte ouvrière
32	02	5	M	GEIGER	Frank	DIV	souv.	Divers	divers souverainistes
32	02	6	M	FOURCADE DUTIN	Frédéric	REG	rég.	Régionalistes	régionalistes
32	02	7	F	AGIER	Sylvie	DSV	Pat.	Extrême droite	Les Patriotes
32	02	8	M	MONTEIL	Eric	REC	Rec.	Reconquête	Reconquête !
32	02	9	M	GABAS	Michel	LR	LR	LR-UDI	Les Républicains
32	02	10	F	GOUDENNE	Angélique	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
32	02	11	F	HUSEINBASIC	Merima	ECO	Anim.	Divers	Parti animaliste
32	02	12	F	DUBOS	Françoise	NUP	LFI-Nupes	Nupes	La France insoumise
32	02	13	F	TOUATI	Samira	DVG	FGR	Gauche	Fédération de la gauche républicaine
32	02	14	M	TAUPIAC	David	DVG	PS dis.	Gauche	dissident PS hors accord Nupes
33	01	1	F	DUFAURE	Esther	ECO	Anim.	Divers	Parti animaliste
33	01	2	M	LOUSTAUNAU	Xavier	DVD	Hor. Dis.	Centre	dissident Horizons
33	01	3	F	LARROQUET	Isabelle	DXG	NPA	Extrême gauche	Nouveau Parti anticapitaliste
33	01	4	F	CHARTIER GRIMAUD	Claire	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
33	01	5	M	CAZENAVE	Thomas	ENS	LRM-Ensemble	Ensemble	La République en marche
33	01	6	M	PALUTEAU	Bruno	RN	RN	Rassemblement national	Rassemblement national
33	01	7	M	GRATTEPANCHE	Jean-Louis	REC	Rec.	Reconquête	Reconquête !
33	01	8	M	THOMAS	Damien	DVG	FGR	Gauche	Fédération de la gauche républicaine
33	01	9	M	VISAGE	Kylian	DIV	div.	Divers	divers inclassable
33	01	10	M	SABOULARD	Medhi	DVG	div.	Divers	divers inclassable
33	01	11	M	BLANCHARD	Laurent	ECO	div.	Divers	divers inclassable
33	01	12	M	NJIKAM	Pierre De Gaetan	LR	LR	LR-UDI	Les Républicains
33	01	13	F	QUANDALLE	Fanny	DXG	LO	Extrême gauche	Lutte ouvrière
33	01	14	F	CESTARI	Catherine	NUP	EELV-Nupes	Nupes	Europe Ecologie-Les Verts
33	01	15	M	ROCHE	Jean-Pierre	DIV	div.	Divers	divers inclassable
33	02	1	M	DUPONT	Guy	DXG	LO	Extrême gauche	Lutte ouvrière
33	02	2	F	BELMONDO	Bruna	DVD	MdR	Divers	Mouvement de la ruralité
33	02	3	M	LAMBERT	Maxime	ECO	div.	Divers	divers inclassable
33	02	4	F	FABRE	Catherine	ENS	LRM-Ensemble	Ensemble	La République en marche
33	02	5	F	CUNY	Emmanuelle	LR	LR	LR-UDI	Les Républicains
33	02	6	M	MILLAC	Mikaël	DVD	div. d.	Droite	divers droite
33	02	7	M	MAGNE	Didier	DIV	div.	Divers	divers inclassable
33	02	8	F	LAURENT	Honorine	ECO	Anim.	Divers	Parti animaliste
33	02	9	M	THIERRY	Nicolas	NUP	EELV-Nupes	Nupes	Europe Ecologie-Les Verts
33	02	10	M	LE CAMUS	Pierre	RN	RN	Rassemblement national	Rassemblement national
33	02	11	F	TOURNAY	Virginie	REC	Rec.	Reconquête	Reconquête !
33	03	1	F	DAYAN	Asia	UDI	UDI	LR-UDI	Union des démocrates et indépendants
33	03	2	M	BOUTOT	Yannick	RDG	PRG	Gauche	Parti radical de gauche
33	03	3	F	SAVINO	Flora	DIV	div.	Divers	divers inclassable
33	03	4	M	MARHADOUR	Éric	DXG	LO	Extrême gauche	Lutte ouvrière
33	03	5	M	PRUD'HOMME	Loïc	NUP	LFI-Nupes	Nupes	La France insoumise
33	03	6	F	MATHO	Morgan	DIV	Pirate	Divers	Parti Pirate
33	03	7	M	ROBERT	Fabien	ENS	MoDem-Ensemble	Ensemble	Mouvement démocrate
33	03	8	M	MARC	Laurent	DIV	div.	Divers	divers inclassable
33	03	9	M	DOUMENGE	Cyrille	REC	Rec.	Reconquête	Reconquête !
33	03	10	F	BASTERES	Maryvonne	RN	RN	Rassemblement national	Rassemblement national
33	03	11	M	DAUREL	François	DXG	ext. g.	Extrême gauche	autres extrême gauche
33	03	12	M	VAY	Thierry	ECO	Anim.	Divers	Parti animaliste
33	04	1	M	FILLANG	Jean Patrice	DVD	LCen.	Droite	Les Centristes
33	04	2	F	MATHIEU	Marie-Mauricette, Simone	DSV	div. d.	Droite	divers droite
33	04	3	F	GAILLARD	Christine	DVD	Rés.	Droite	Résistons !
33	04	4	F	DESTANDAU	Ambre	ECO	Anim.	Divers	Parti animaliste
33	04	5	M	DAVID	Alain	NUP	PS-Nupes	Nupes	Parti socialiste
33	04	6	F	KARACA	Melissa	ENS	LRM-Ensemble	Ensemble	La République en marche
33	04	7	F	CASANOVA	Monica	DXG	NPA	Extrême gauche	Nouveau Parti anticapitaliste
33	04	8	F	BRIVARY	Anne-Isabelle	DXG	LO	Extrême gauche	Lutte ouvrière
33	04	9	M	GARNIER	Philippe	REC	Rec.	Reconquête	Reconquête !
33	04	10	F	RECHAGNEUX	Julie	RN	RN	Rassemblement national	Rassemblement national
33	04	11	M	BERNAUD	Kevin	DVD	MdR	Divers	Mouvement de la ruralité
33	05	1	M	FAGEGALTIER	Thierry	DXG	LO	Extrême gauche	Lutte ouvrière
33	05	2	F	BASTIEN	Virginie	ECO	Anim.	Divers	Parti animaliste
33	05	3	M	MANEIRO	Olivier	NUP	LFI-Nupes	Nupes	La France insoumise
33	05	4	F	MAURY	Roxane	REC	Rec.	Reconquête	Reconquête !
33	05	5	F	NOUETTE GAULAIN	Karine	ENS	Hor.-Ensemble	Ensemble	Horizons
33	05	6	F	CHAINE-RIBEIRO	Viviane	LR	LR	LR-UDI	Les Républicains
33	05	7	F	GHIBAUDO	Maryse	DSV	div. d.	Droite	divers droite
33	05	8	M	SIMIAN	Benoît	DVC	LRM dis.	Centre	dissident La République en marche
33	05	9	M	DE FOURNAS	Grégoire	RN	RN	Rassemblement national	Rassemblement national
33	05	10	M	SENCE	Stéphane	DVD	MdR	Divers	Mouvement de la ruralité
33	05	11	M	OPIFEX	Vincent	DIV	div. g.	Gauche	Divers gauche
33	06	1	M	PERCHET	Guillaume	DXG	LO	Extrême gauche	Lutte ouvrière
33	06	2	M	PARIS	Jérôme	REC	Rec.	Reconquête	Reconquête !
33	06	3	M	BONHOMME	Franck	DVD	Rés.	Droite	Résistons !
33	06	4	F	FERGEAU-RENAUX	Vanessa	NUP	PS-Nupes	Nupes	Parti socialiste
33	06	5	M	MORISSET	Marc	DVG	div. g.	Gauche	Divers gauche
33	06	6	F	MVONDO	Esther	ECO	div.	Divers	divers inclassable
33	06	7	M	FLORIT	Jonathan	DIV	div. g.	Gauche	Divers gauche
33	06	8	M	DE PINA	Jean-Christophe	DIV	div.	Divers	divers inclassable
33	06	9	M	ALVES	Alain	DSV	DLF	Extrême droite	Debout la France
33	06	10	M	CANOVAS	Raphael	DIV	div.	Divers	divers inclassable
33	06	11	F	PLOUVIER	Stephanie	ECO	Anim.	Divers	Parti animaliste
33	06	12	M	BOURLIEUX	Jimmy	RN	RN	Rassemblement national	Rassemblement national
33	06	13	M	POULLIAT	Eric	ENS	LRM-Ensemble	Ensemble	La République en marche
33	06	14	M	DOVICHI	Thomas	LR	LR	LR-UDI	Les Républicains
33	07	1	M	FOURNIER	Vincent	DSV	Pat.	Extrême droite	Les Patriotes
33	07	2	M	MINGAM	John	DIV	div.	Divers	divers inclassable
33	07	3	M	FERRAN	Jean-Renaud	NUP	LFI-Nupes	Nupes	La France insoumise
33	07	4	M	RAUTUREAU	Benoît	LR	LR	LR-UDI	Les Républicains
33	07	5	F	LEGENDRE	Audrey	ECO	div.	Divers	divers inclassable
33	07	6	M	BONNET	Dany	REC	Rec.	Reconquête	Reconquête !
33	07	7	F	COUILLARD	Bérangère	ENS	LRM-Ensemble	Ensemble	La République en marche
33	07	8	F	BONNET	Rozenn	DVG	FGR	Gauche	Fédération de la gauche républicaine
33	07	9	F	FRANCHISET	Anne-Marie	ECO	Anim.	Divers	Parti animaliste
33	07	10	F	ERB	Francine	RN	RN	Rassemblement national	Rassemblement national
33	07	11	F	ORATTO	Monique	DXG	LO	Extrême gauche	Lutte ouvrière
33	08	1	M	MORIN	Marc	LR	LR	LR-UDI	Les Républicains
33	08	2	M	COSTE	Rémy	DXG	LO	Extrême gauche	Lutte ouvrière
33	08	3	F	ISNARD	Alexane	REC	Rec.	Reconquête	Reconquête !
33	08	4	M	BRUSTLÉ SANTINI	Hans	ECO	Anim.	Divers	Parti animaliste
33	08	5	F	PANONACLE	Sophie	ENS	LRM-Ensemble	Ensemble	La République en marche
33	08	6	M	RICHON	Eric	DIV	div.	Divers	divers inclassable
33	08	7	F	PORTELAS LEPELLETIER	Christele	DVD	MdR	Divers	Mouvement de la ruralité
33	08	8	F	ROCCHI	Véronique	DIV	div.	Divers	divers inclassable
33	08	9	M	CHAUTEAU	Alain	DVG	div. g.	Gauche	Divers gauche
33	08	10	F	FAURE	Marylène	NUP	PCF-Nupes	Nupes	Parti communiste français
33	08	11	F	RIVAULT	Lydie	DSV	Pat.	Extrême droite	Les Patriotes
33	08	12	M	LAMARA	Laurent	RN	RN	Rassemblement national	Rassemblement national
33	09	1	M	ANDRÉ	Sacha	NUP	LFI-Nupes	Nupes	La France insoumise
33	09	2	M	DETRIEUX	Serge	RDG	PRG	Gauche	Parti radical de gauche
33	09	3	M	DELCAMP	Jean-Philippe	DXG	LO	Extrême gauche	Lutte ouvrière
33	09	4	F	METTE	Sophie	ENS	MoDem-Ensemble	Ensemble	Mouvement démocrate
33	09	5	M	OBRADOR	Damien	RN	RN	Rassemblement national	Rassemblement national
33	09	6	F	VILTET	Valérie	ECO	Anim.	Divers	Parti animaliste
33	09	7	M	BESSET	Guillaume	DIV	écol.	Divers	divers écologistes
33	09	8	F	GELLÉ	Milène	DSV	Pat.	Extrême droite	Les Patriotes
33	09	9	M	CARDOIT	René	LR	LR	LR-UDI	Les Républicains
33	09	10	F	MANTEL	Sylvie	REC	Rec.	Reconquête	Reconquête !
33	09	11	M	LALOUBÈRE	Jean-Claude	DIV	div.	Divers	divers inclassable
33	09	12	F	CRUSE	Armelle	DVD	MdR	Divers	Mouvement de la ruralité
33	09	13	F	BOGO	Maëva	DSV	souv.	Divers	divers souverainistes
33	10	1	F	CHADOURNE	Sandrine	RN	RN	Rassemblement national	Rassemblement national
33	10	2	M	BOUDIÉ	Florent	ENS	LRM-Ensemble	Ensemble	La République en marche
33	10	3	M	BOURGOIS	Pascal	NUP	EELV-Nupes	Nupes	Europe Ecologie-Les Verts
33	10	4	F	FLEURY	Catherine	DSV	souv.	Divers	divers souverainistes
33	10	5	F	PLANTON	Veronique, Raymond	RDG	PRG	Gauche	Parti radical de gauche
33	10	6	F	BERNARD	Muriel	DVG	div. g.	Gauche	Divers gauche
33	10	7	M	MALHERBE	Gonzague	REC	Rec.	Reconquête	Reconquête !
33	10	8	F	GUILBERT	Amélie	ECO	Anim.	Divers	Parti animaliste
33	10	9	F	HALBIN	Hélène	DXG	LO	Extrême gauche	Lutte ouvrière
33	10	10	F	DEJONG-PAUSS	Angélique	DIV	div. d.	Droite	divers droite
33	11	1	M	CAILLAUD	Mathieu	NUP	LFI-Nupes	Nupes	La France insoumise
33	11	2	F	AHMIMOU	Zina	DXG	LO	Extrême gauche	Lutte ouvrière
33	11	3	F	GOGUET	Caroline	ECO	div.	Divers	divers inclassable
33	11	4	F	CHALOPIN	Caroline	REC	Rec.	Reconquête	Reconquête !
33	11	5	M	NOURY	Bastien	RDG	PRG	Gauche	Parti radical de gauche
33	11	6	M	PUYJALON	Eddie	DVD	MdR	Divers	Mouvement de la ruralité
33	11	7	M	GRANGÉ	Bruno	DSV	DLF	Extrême droite	Debout la France
33	11	8	F	BLATTER	Regine	ECO	Anim.	Divers	Parti animaliste
33	11	9	F	DIAZ	Edwige	RN	RN	Rassemblement national	Rassemblement national
33	11	10	M	RENY	Charles	DIV	div.	Divers	divers inclassable
33	11	11	F	PICARD	Cécile	LR	LR	LR-UDI	Les Républicains
33	11	12	F	HAMMERER	Véronique	ENS	LRM-Ensemble	Ensemble	La République en marche
33	12	1	M	MARTY	Bruno	DVG	PS dis.	Gauche	dissident PS hors accord Nupes
33	12	2	M	MERCIER	Bastien	LR	LR	LR-UDI	Les Républicains
33	12	3	M	LAVERGNE	Pascal	ENS	LRM-Ensemble	Ensemble	La République en marche
33	12	4	F	JACQUEMIN	Hager	RN	RN	Rassemblement national	Rassemblement national
33	12	5	M	D'AMECOURT	Yves	DVD	MdR	Divers	Mouvement de la ruralité
33	12	6	M	LAVIN	Richard	DXG	LO	Extrême gauche	Lutte ouvrière
33	12	7	M	MARQUES	François-Xavier	REC	Rec.	Reconquête	Reconquête !
33	12	8	F	SILVERIO	Véronique	ECO	Anim.	Divers	Parti animaliste
33	12	9	F	FELD	Mathilde	NUP	LFI-Nupes	Nupes	La France insoumise
33	12	10	F	JACQUELIN	Yunyue	DSV	souv.	Divers	divers souverainistes
34	01	1	M	RIVET-MARTEL	Vincent	ECO	écol.	Divers	divers écologistes
34	01	2	M	ALZINGRE	Victor	DSV	Pat.	Extrême droite	Les Patriotes
34	01	3	F	ROUSSEL	Eva	REG	rég.	Régionalistes	régionalistes
34	01	4	M	MOXIN	Michel	DVD	div. d.	Droite	divers droite
34	01	5	F	TROUSSELIER	Sylvie	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
34	01	6	F	LACHIVER	Morgane	DXG	LO	Extrême gauche	Lutte ouvrière
34	01	7	M	CHAVEROCHE	Eric	LR	LR	LR-UDI	Les Républicains
34	01	8	M	DEPRET	Florian	RDG	PS dis.	Gauche	dissident PS hors accord Nupes
34	01	9	M	COLET	Julien	NUP	LFI-Nupes	Nupes	La France insoumise
34	01	10	M	LEBOON	Hugo	DIV	div.	Divers	divers inclassable
34	01	11	F	MIRALLES	Patricia	ENS	LRM-Ensemble	Ensemble	La République en marche
34	01	12	F	JAMET	France	RN	RN	Rassemblement national	Rassemblement national
34	01	13	M	COURNET	Jean-Philippe	ECO	Anim.	Divers	Parti animaliste
34	01	14	F	MEDINA	Florence	REC	Rec.	Reconquête	Reconquête !
34	01	15	M	BOCCADIFUOCO	Patrice	DVD	MdR	Divers	Mouvement de la ruralité
34	02	1	M	BENALI	Mahfoud	DVC	LRM dis.	Centre	dissident La République en marche
34	02	2	F	OZIOL	Nathalie	NUP	LFI-Nupes	Nupes	La France insoumise
34	02	3	F	ZBAIRI	Kadija	ECO	écol.	Divers	divers écologistes
34	02	4	M	ROQUE	Manuel	DVG	UDMF	Divers	Union des démocrates musulmans français
34	02	5	M	MICHEL	Didier	DXG	LO	Extrême gauche	Lutte ouvrière
34	02	6	F	BELLAREDJ	Fatima	DVG	PS dis.	Gauche	dissident PS hors accord Nupes
34	02	7	F	RESSIGUIER	Muriel	DVG	LFI dis.	Gauche	dissident LFI hors accord Nupes
34	02	8	M	DALMAU	Flavio	DVC	LRM dis.	Centre	dissident La République en marche
34	02	9	M	OLHASQUE	William	DIV	Pirate	Divers	Parti Pirate
34	02	10	F	BRIOT	Valérie	UDI	UDI	LR-UDI	Union des démocrates et indépendants
34	02	11	F	MANGANO	Flavia	RN	RN	Rassemblement national	Rassemblement national
34	02	12	M	ASSIÉ	Frédéric	DVG	div. g.	Gauche	Divers gauche
34	02	13	F	BRISSAUD	Anne	DVC	LCen.	Droite	Les Centristes
34	02	14	F	YAGUE	Annie	ENS	LRM-Ensemble	Ensemble	La République en marche
34	02	15	F	DEFRETIN	Sophie	REC	Rec.	Reconquête	Reconquête !
34	02	16	M	LECHAT	Philippe	ECO	Anim.	Divers	Parti animaliste
34	03	1	M	BERGEON	Jean Luc	DVG	PS dis.	Gauche	dissident PS hors accord Nupes
34	03	2	M	CARABASSE	Denis	ECO	Anim.	Divers	Parti animaliste
34	03	3	M	LAURON	Nicolas	REC	Rec.	Reconquête	Reconquête !
34	03	4	F	MIGNACCA	Julia	NUP	EELV-Nupes	Nupes	Europe Ecologie-Les Verts
34	03	5	M	GACHON	Serge	DXG	LO	Extrême gauche	Lutte ouvrière
34	03	6	F	CRISTOL	Laurence	ENS	LRM-Ensemble	Ensemble	La République en marche
34	03	7	M	BERTHET	Alain	LR	LR	LR-UDI	Les Républicains
34	03	8	M	SAUREL	Philippe	DVG	div. g.	Gauche	Divers gauche
34	03	9	F	MAUREL	Johana	RN	RN	Rassemblement national	Rassemblement national
34	03	10	M	BOUDAUD-ANDUAGA	Alexis	ECO	div. g.	Gauche	Divers gauche
34	03	11	M	COMBET	Laurian	DIV	div.	Divers	divers inclassable
34	04	1	M	LE ROMAIN	Pierre	DIV	div.	Divers	divers inclassable
34	04	2	M	ARGUEL	Alexandre	REC	Rec.	Reconquête	Reconquête !
34	04	3	F	LARUE	Florence	DXG	LO	Extrême gauche	Lutte ouvrière
34	04	4	M	DUCAMP	Roger	DSV	DLF	Extrême droite	Debout la France
34	04	5	M	CASSARINI	Stéphane	ECO	écol.	Divers	divers écologistes
34	04	6	M	FLEURY	Jean-Noël	DVD	Rés.	Droite	Résistons !
34	04	7	F	PÉRÉA	Julie	DVG	div.	Divers	divers inclassable
34	04	8	M	GARCIA	Michel	DVD	div. c.	Centre	divers centre
34	04	9	M	ELIAOU	Jean-François	ENS	LRM-Ensemble	Ensemble	La République en marche
34	04	10	M	ROME	Sébastien	NUP	LFI-Nupes	Nupes	La France insoumise
34	04	11	M	PUGENS	Jean-Pierre	RDG	PS dis.	Gauche	dissident PS hors accord Nupes
34	04	12	M	BASTIDE D'IZARD	Pierre	DVD	MdR	Divers	Mouvement de la ruralité
34	04	13	M	FRANCIS	Joseph	UDI	UDI	LR-UDI	Union des démocrates et indépendants
34	04	14	M	GIAI GIANETTO	Sébastien	ECO	Anim.	Divers	Parti animaliste
34	04	15	F	BOUQUIN	Manon	RN	RN	Rassemblement national	Rassemblement national
34	05	1	F	MARQUET	Régine	DSV	Pat.	Extrême droite	Les Patriotes
34	05	2	M	POLARD	Pierre	NUP	LFI-Nupes	Nupes	La France insoumise
34	05	3	F	BEDU	Marie	ECO	Anim.	Divers	Parti animaliste
34	05	4	M	ROUANET	William	ECO	écol.	Divers	divers écologistes
34	05	5	F	CHESNARD	Véronique	DXG	LO	Extrême gauche	Lutte ouvrière
34	05	6	M	MANENC	Aurélien	RDG	PS dis.	Gauche	dissident PS hors accord Nupes
34	05	7	M	HUPPÉ	Philippe	ENS	PRV-Ensemble	Ensemble	Parti radical valoisien
34	05	8	F	VIALA	Céline	ECO	écol.	Divers	divers écologistes
34	05	9	M	VINUESA	Richard	REC	Rec.	Reconquête	Reconquête !
34	05	10	M	MARCHAND	Lewis	LR	LR	LR-UDI	Les Républicains
34	05	11	F	GALZY	Stéphanie	RN	RN	Rassemblement national	Rassemblement national
34	05	12	M	SALVAING	Charles	DVD	Rés.	Droite	Résistons !
34	06	1	F	TAILLADE	Florence	LR	LR	LR-UDI	Les Républicains
34	06	2	F	NOEL	Isabelle	DSV	souv.	Divers	divers souverainistes
34	06	3	F	FERRAND	Sylvie	ECO	Anim.	Divers	Parti animaliste
34	06	4	F	BERNARDI	Samantha	ECO	écol.	Divers	divers écologistes
34	06	5	F	TASTAVY	Mathilde	ENS	LRM-Ensemble	Ensemble	La République en marche
34	06	6	F	CROZIER-DANIEL	Magali	NUP	LFI-Nupes	Nupes	La France insoumise
34	06	7	F	BRUTUS	Florence	RDG	PRG	Gauche	Parti radical de gauche
34	06	8	M	GILHODES	Laurent	DXG	LO	Extrême gauche	Lutte ouvrière
34	06	9	M	KARGES	Stéphane	DIV	Pirate	Divers	Parti Pirate
34	06	10	M	FABRE-LUCE	Henri	REC	Rec.	Reconquête	Reconquête !
34	06	11	M	ESSOMBA	Oscar	DVD	LR	LR-UDI	Les Républicains
34	06	12	F	ROSSARD	Solène	ECO	écol.	Divers	divers écologistes
34	06	13	F	MÉNARD	Emmanuelle	DVD	ext. d.	Extrême droite	divers extrême droite
34	07	1	F	GARCIN-SAUDO	Julie	DVG	PS dis.	Gauche	dissident PS hors accord Nupes
34	07	2	M	LOPEZ LIGUORI	Aurélien	RN	RN	Rassemblement national	Rassemblement national
34	07	3	F	RICHAUD	Magali	ECO	Anim.	Divers	Parti animaliste
34	07	4	M	MICHEL	Yves	DVD	div. d.	Droite	divers droite
34	07	5	F	GONZALES	Jacqueline	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
34	07	6	M	BLASCO	Gabriel	NUP	PCF-Nupes	Nupes	Parti communiste français
34	07	7	M	PILAUDEAU	Daniel	DXG	LO	Extrême gauche	Lutte ouvrière
34	07	8	M	SULTANI	Guillaume	ECO	écol.	Divers	divers écologistes
34	07	9	F	CAVAILLÉ	Audrey	REC	Rec.	Reconquête	Reconquête !
34	07	10	M	GALLERAND	Georges	DSV	Pat.	Extrême droite	Les Patriotes
34	07	11	M	EUZET	Christophe	ENS	Agir-Ensemble	Ensemble	Agir
34	08	1	F	LEFEUVRE-ROUMANOS	Nathalie	LR	LR	LR-UDI	Les Républicains
34	08	2	M	ROGER	Jean-Baptiste	ECO	écol.	Divers	divers écologistes
34	08	3	F	BRITTO	Marie-France	DVD	MdR	Divers	Mouvement de la ruralité
34	08	4	F	VIALLARD	Colette	DSV	Pat.	Extrême droite	Les Patriotes
34	08	5	M	DELAPIERRE	Cédric	RN	RN	Rassemblement national	Rassemblement national
34	08	6	F	CESARI	Elsa	ECO	Anim.	Divers	Parti animaliste
34	08	7	M	CARRIERE	Sylvain	NUP	LFI-Nupes	Nupes	La France insoumise
34	08	8	M	AUDRIN	Jean-François	ENS	Hor.-Ensemble	Ensemble	Horizons
34	08	9	M	SYLVESTRE	Franck	REC	Rec.	Reconquête	Reconquête !
34	08	10	M	ANDRIEU	Olivier	DVG	FGR	Gauche	Fédération de la gauche républicaine
34	08	11	M	THIRY	Stanislas	DVC	LRM dis.	Centre	dissident La République en marche
34	08	12	M	GARNIER	Thomas	DXG	LO	Extrême gauche	Lutte ouvrière
34	09	1	F	MOUKRIM	Jamila	DSV	DLF	Extrême droite	Debout la France
34	09	2	F	BOUISSET	Maya	REC	Rec.	Reconquête	Reconquête !
34	09	3	M	BORT	Frédéric	RN	RN	Rassemblement national	Rassemblement national
34	09	4	M	VIGNAL	Patrick	ENS	LRM-Ensemble	Ensemble	La République en marche
34	09	5	M	BOUSCARAIN	Jean-François	LR	LR	LR-UDI	Les Républicains
34	09	6	M	CHAYNES	Maurice	DXG	LO	Extrême gauche	Lutte ouvrière
34	09	7	F	BAGUET	Brigitte	ECO	écol.	Divers	divers écologistes
34	09	8	F	LOTTA	Matilda	ECO	écol.	Divers	divers écologistes
34	09	9	F	GARNIER	Valérie	ECO	Anim.	Divers	Parti animaliste
34	09	10	F	BELAOUNI	Nadia	NUP	LFI-Nupes	Nupes	La France insoumise
35	01	1	M	GAUMONT	Martin	DIV	div.	Divers	divers inclassable
35	01	2	M	SIEGWARD	Laurent	REC	Rec.	Reconquête	Reconquête !
35	01	3	M	BAJJOUJ	Khalid	DIV	UDMF	Divers	Union des démocrates musulmans français
35	01	4	M	LE MOING	Yannick	ECO	écol.	Divers	divers écologistes
35	01	5	M	GIRARD	Sébastien	REG	rég.	Régionalistes	régionalistes
35	01	6	F	SAOUD	Hind	ENS	LRM-Ensemble	Ensemble	La République en marche
35	01	7	F	BOURIEL	Gwenola	ECO	Anim.	Divers	Parti animaliste
35	01	8	M	BARGUIL	Jean-Bruno	DVC	UDI	LR-UDI	Union des démocrates et indépendants
35	01	9	M	ROULEAU	Gautier	DSV	Pat.	Extrême droite	Les Patriotes
35	01	10	F	DESPREZ	Nadine	RN	RN	Rassemblement national	Rassemblement national
35	01	11	M	PRIET	Laurent	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
35	01	12	F	HAMON	Valérie	DXG	LO	Extrême gauche	Lutte ouvrière
35	01	13	M	MONNIER	Jean-François	REG	UDB-RPS	Régionalistes	Union démocratique bretonne
35	01	14	M	MATHIEU	Frédéric	NUP	LFI-Nupes	Nupes	La France insoumise
35	02	1	F	LAHOGUE	Mathilde	REG	UDB-RPS	Régionalistes	Union démocratique bretonne
35	02	2	F	MAILLART-MÉHAIGNERIE	Laurence	ENS	LRM-Ensemble	Ensemble	La République en marche
35	02	3	M	MARION	Victor	ECO	Anim.	Divers	Parti animaliste
35	02	4	F	CADIOU	Stéphanie	RN	RN	Rassemblement national	Rassemblement national
35	02	5	M	JAMBU	Marc-Antoine	DSV	Pat.	Extrême droite	Les Patriotes
35	02	6	M	CHAROTE	Jean-Pierre	REC	Rec.	Reconquête	Reconquête !
35	02	7	F	DEFRANCE	Florence	DXG	LO	Extrême gauche	Lutte ouvrière
35	02	8	M	EGRON	Maël	REG	rég.	Régionalistes	régionalistes
35	02	9	M	LAHAIS	Tristan	NUP	Gen.-Nupes	Nupes	Génération.s
35	02	10	F	BEN LAHCEN	Sofia	DIV	UDMF	Divers	Union des démocrates musulmans français
35	03	1	M	PLOQUIN	Matthieu	DVG	Pirate	Divers	Parti Pirate
35	03	2	F	PRUNIER	Astrid	RN	RN	Rassemblement national	Rassemblement national
35	03	3	M	MERLIERE	David	REC	Rec.	Reconquête	Reconquête !
35	03	4	F	PARMENTIER	Mélina	LR	LR	LR-UDI	Les Républicains
35	03	5	F	BRETEL	Céline	ECO	Anim.	Divers	Parti animaliste
35	03	6	M	AMISSE	Jean-Louis	DXG	LO	Extrême gauche	Lutte ouvrière
